tourney_id,tourney_name,tourney_spectators,year
2017-W-WITF-CHN-02A-2017/15/nanjing $15k,Nanjing $15K,2887,2017
2017-W-WITF-TUN-15A-2017/15/hammamet $15k,Hammamet $15K,2886,2017
2017-W-WITF-ITA-11A-2017/25/caserta $25k,Caserta $25K,2884,2017
2017-7345/C/las vegas ch,Las Vegas CH,2882,2017
2017-W-WITF-POR-07A-2017/15/guimaraes $15k,Guimaraes $15K,2877,2017
2017-W-WITF-JPN-04A-2017/80/gifu $80k,Gifu $80K,2875,2017
2017-W-WITF-THA-01A-2017/15/hua hin $15k,Hua Hin $15K,2875,2017
2017-W-WITF-AUS-10A-2017/25/brisbane $25k,Brisbane $25K,2873,2017
2017-7434/A/sofia,Sofia,2872,2017
2017-W-WITF-FRA-01A-2017/15/fort de france martinique $15k,Fort de France Martinique $15K,2864,2017
2017-7235/C/drummondville ch,Drummondville CH,2863,2017
2017-7742/C/lisbon ch,Lisbon CH,2861,2017
2017-W-WITF-BLR-03A-2017/15/minsk $15k,Minsk $15K,2858,2017
2017-0360/A/marrakech,Marrakech,2856,2017
2017-W-WITF-TUR-07A-2017/15/antalya $15k,Antalya $15K,2856,2017
2017-6307/C/campinas ch,Campinas CH,2849,2017
2017-0703/P/stanford,Stanford,2847,2017
2017-W-WITF-RUS-01A-2017/25/moscow $25k,Moscow $25K,2843,2017
2017-W-WITF-MAR-01A-2017/15/casablanca $15k,Casablanca $15K,2836,2017
2017-W-WITF-CAN-03A-2017/25/winnipeg $25k,Winnipeg $25K,2834,2017
2017-W-WITF-ITA-04A-2017/15/solarino $15k,Solarino $15K,2830,2017
2017-5047/C/bangkok  ch,Bangkok  CH,2829,2017
2017-7347/C/santiago ch,Santiago CH,2824,2017
2017-W-WITF-CHN-14A-2017/25/tianjin $25k,Tianjin $25K,2818,2017
2017-W-WITF-BRA-07A-2017/15/campos do jordao $15k,Campos Do Jordao $15K,2816,2017
2017-W-WITF-PAR-01B-2017/15/lambare $15k,Lambare $15K,2815,2017
2017-3945/C/san benedetto del tronto ch,San Benedetto Del Tronto CH,2815,2017
2017-W-WITF-EGY-28A-2017/15/sharm el sheikh $15k,Sharm El Sheikh $15K,2811,2017
2017-W-WITF-ROU-09A-2017/15/bucharest $15k,Bucharest $15K,2808,2017
2017-7652/C/koblenz ch,Koblenz CH,2806,2017
2017-0670/C/binghamton ch,Binghamton CH,2802,2017
2017-6116/A/atlanta,Atlanta,2801,2017
2017-7161/A/quito,Quito,2801,2017
2017-W-WITF-THA-09A-2017/25/hua hin $25k,Hua Hin $25K,2799,2017
2017-W-WITF-TUN-33A-2017/15/hammamet $15k,Hammamet $15K,2799,2017
2017-7015/C/vicenza ch,Vicenza CH,2798,2017
2017-W-WITF-PAR-01A-2017/15/asuncion $15k,Asuncion $15K,2796,2017
2017-W-WITF-SVK-02A-2017/100/trnava $100k,Trnava $100K,2794,2017
2017-1539/C/leon ch,Leon CH,2792,2017
2017-3824/C/bordeaux ch,Bordeaux CH,2790,2017
2017-1072/C/limoges,Limoges,2790,2017
2017-1797/C/ostrava ch,Ostrava CH,2785,2017
2017-6486/C/irving ch,Irving CH,2780,2017
2017-W-WITF-USA-15A-2017/25/naples fl $25k,Naples FL $25K,2780,2017
2017-W-WITF-THA-10A-2017/15/nonthaburi $15k,Nonthaburi $15K,2778,2017
2017-W-WITF-ISR-03A-2017/15/herzlia $15k,Herzlia $15K,2775,2017
2017-M010/A/s hertogenbosch,s Hertogenbosch,2773,2017
2017-M010/I/'s hertogenbosch,'s Hertogenbosch,2773,2017
2017-0448/C/szczecin ch,Szczecin CH,2772,2017
2017-W-WITF-RUS-04A-2017/100/saint petersburg $100k,Saint Petersburg $100K,2771,2017
2017-W-WITF-TUN-07A-2017/15/hammamet $15k,Hammamet $15K,2768,2017
2017-W-WITF-SRI-03A-2017/15/colombo $15k,Colombo $15K,2766,2017
2017-W-WITF-UKR-03A-2017/15/kiev $15k,Kiev $15K,2763,2017
2017-W-WITF-TUN-25A-2017/15/hammamet $15k,Hammamet $15K,2761,2017
2017-W-WITF-SUI-02A-2017/25/lenzerheide $25k,Lenzerheide $25K,2760,2017
2017-W-WITF-GBR-07A-2017/15/wirral $15k,Wirral $15K,2754,2017
2017-W-WITF-AUS-01C-2017/60/burnie $60k,Burnie $60K,2751,2017
2017-W-WITF-GEO-01A-2017/15/telavi $15k,Telavi $15K,2749,2017
2017-6572/C/anning ch,Anning CH,2748,2017
2017-W-WITF-BEL-01A-2017/15/brussels $15k,Brussels $15K,2748,2017
2017-W-WITF-FIN-03A-2017/15/helsinki $15k,Helsinki $15K,2748,2017
2017-W-WITF-CHN-03B-2017/60/shenzhen $60k,Shenzhen $60K,2747,2017
2017-W-WITF-HUN-04A-2017/25/baja $25k,Baja $25K,2745,2017
2017-W-WITF-TUR-33A-2017/15/antalya $15k,Antalya $15K,2744,2017
2017-W-WITF-IND-02A-2017/15/aurangabad $15k,Aurangabad $15K,2744,2017
2017-2273/C/orleans ch,Orleans CH,2741,2017
2017-1050/I/hobart,Hobart,2740,2017
2017-1100/C/mumbai,Mumbai,2738,2017
2017-W-WITF-ARG-03A-2017/15/buenos aires $15k,Buenos Aires $15K,2736,2017
2017-W-WITF-SRB-03A-2017/15/prokuplje $15k,Prokuplje $15K,2735,2017
2017-W-WITF-JPN-10A-2017/15/kyoto $15k,Kyoto $15K,2734,2017
2017-W-WITF-ECU-01A-2017/15/manta $15k,Manta $15K,2734,2017
2017-W-WITF-USA-23A-2017/60/lexington ky $60k,Lexington KY $60K,2729,2017
2017-W-WITF-TUN-21A-2017/15/hammamet $15k,Hammamet $15K,2727,2017
2017-W-WITF-FRA-22A-2017/25/nantes $25k,Nantes $25K,2726,2017
2017-W-WITF-ITA-15A-2017/15/sassuolo $15k,Sassuolo $15K,2725,2017
2017-W-WITF-ARG-02A-2017/15/villa del dique $15k,Villa del Dique $15K,2725,2017
2017-W-WITF-ARG-04A-2017/15/villa del dique $15k,Villa del Dique $15K,2722,2017
2017-W-WITF-EGY-13A-2017/15/sharm el sheikh $15k,Sharm El Sheikh $15K,2721,2017
2017-W-WITF-USA-05A-2017/25/surprise az $25k,Surprise AZ $25K,2720,2017
2017-W-WITF-ITA-22A-2017/15/cuneo $15k,Cuneo $15K,2716,2017
2017-W-WITF-TUN-27A-2017/15/hammamet $15k,Hammamet $15K,2715,2017
2017-W-WITF-POR-15A-2017/15/lisbon $15k,Lisbon $15K,2708,2017
2017-7297/C/surbiton ch,Surbiton CH,2708,2017
2017-W-WITF-KAZ-07A-2017/15/shymkent $15k,Shymkent $15K,2706,2017
2017-0221/C/tampere ch,Tampere CH,2704,2017
2017-W-WITF-TUN-18A-2017/25/la marsa $25k,La Marsa $25K,2703,2017
2017-W-WITF-AUT-02A-2017/15/graz $15k,Graz $15K,2693,2017
2017-W-WITF-CRO-01A-2017/15/tucepi $15k,Tucepi $15K,2693,2017
2017-W-WITF-JPN-09A-2017/25/tsukuba $25k,Tsukuba $25K,2684,2017
2017-9003/C/poprad-tatry ch,Poprad-Tatry CH,2682,2017
2017-0637/C/champaign ch,Champaign CH,2682,2017
2017-W-WITF-SRB-04A-2017/15/vrnjacka banja $15k,Vrnjacka Banja $15K,2679,2017
2017-0451/A/doha,Doha,2676,2017
2017-7205/C/wroclaw ch,Wroclaw CH,2673,2017
2017-0300/I/luxembourg,Luxembourg,2670,2017
2017-W-WITF-BEL-04A-2017/25/koksijde $25k,Koksijde $25K,2667,2017
2017-W-WITF-EGY-14A-2017/15/cairo $15k,Cairo $15K,2666,2017
2017-W-WITF-RUS-02A-2017/25/khimki $25k,Khimki $25K,2666,2017
2017-W-WITF-GER-02A-2017/25/altenkirchen $25k,Altenkirchen $25K,2665,2017
2017-0717/A/houston,Houston,2664,2017
2017-0398/C/cherbourg ch,Cherbourg CH,2664,2017
2017-W-WITF-UZB-03A-2017/25/namangan $25k,Namangan $25K,2664,2017
2017-W-WITF-FRA-12A-2017/60/saint gaudens $60k,Saint Gaudens $60K,2663,2017
2017-0091/C/kyoto ch,Kyoto CH,2661,2017
2017-7536/C/lyon ch,Lyon CH,2658,2017
2017-W-WITF-TUR-28A-2017/60/bursa $60k,Bursa $60K,2654,2017
2017-7085/C/biella ch,Biella CH,2650,2017
2017-W-WITF-ITA-17A-2017/60/rome $60k,Rome $60K,2648,2017
2017-7772/C/chengdu ch,Chengdu CH,2645,2017
2017-1090/I/bol,Bol,2645,2017
2017-W-WITF-TUR-35A-2017/15/antalya $15k,Antalya $15K,2642,2017
2017-0314/A/gstaad,Gstaad,2642,2017
2017-W-WITF-KOR-04A-2017/15/sangju $15k,Sangju $15K,2637,2017
2017-W-WITF-GER-01A-2017/15/stuttgart stammheim $15k,Stuttgart Stammheim $15K,2631,2017
2017-W-WITF-JPN-06A-2017/60/kurume $60k,Kurume $60K,2626,2017
2017-W-WITF-GEO-03A-2017/25/batumi $25k,Batumi $25K,2626,2017
2017-6963/C/cuernavaca ch,Cuernavaca CH,2624,2017
2017-W-WITF-USA-27A-2017/15/evansville in $15k,Evansville IN $15K,2623,2017
2017-W-WITF-ITA-18A-2017/25/torino $25k,Torino $25K,2619,2017
2017-7438/C/bangkok ch,Bangkok CH,2607,2017
2017-W-WITF-THA-13A-2017/15/nonthaburi $15k,Nonthaburi $15K,2599,2017
2017-W-WITF-ESP-23A-2017/25/nules $25k,Nules $25K,2598,2017
2017-W-WITF-NED-01A-2017/15/alkmaar $15k,Alkmaar $15K,2597,2017
2017-W-WITF-MAR-02A-2017/15/beni mellal $15k,Beni Mellal $15K,2596,2017
2017-7387/C/hua hin ch,Hua Hin CH,2596,2017
2017-W-WITF-EGY-20A-2017/15/sharm el sheikh $15k,Sharm El Sheikh $15K,2595,2017
2017-0544/C/montevideo ch,Montevideo CH,2594,2017
2017-W-WITF-EGY-27A-2017/15/sharm el sheikh $15k,Sharm El Sheikh $15K,2594,2017
2017-W-WITF-ESP-08A-2017/15/madrid $15k,Madrid $15K,2590,2017
2017-6911/C/andria ch,Andria CH,2588,2017
2017-W-WITF-EGY-11A-2017/15/sharm el sheikh $15k,Sharm El Sheikh $15K,2585,2017
2017-0402/A/memphis,Memphis,2584,2017
2017-7581/A/chengdu,Chengdu,2581,2017
2017-5018/C/burnie ch,Burnie CH,2580,2017
2017-W-WITF-POR-08A-2017/15/amarante $15k,Amarante $15K,2578,2017
2017-0439/A/umag,Umag,2577,2017
2017-6239/C/quimper ch,Quimper CH,2571,2017
2017-W-WITF-BOL-01A-2017/15/santa cruz 15k,Santa Cruz 15K,2570,2017
2017-W-WITF-POL-06A-2017/15/mragowo $15k,Mragowo $15K,2570,2017
2017-6865/C/traralgon ch,Traralgon CH,2565,2017
2017-0891/A/chennai,Chennai,2564,2017
2017-W-WITF-ROU-07A-2017/15/targu jiu $15k,Targu Jiu $15K,2562,2017
2017-W-WITF-ESP-05A-2017/25/lleida $25k,Lleida $25K,2557,2017
2017-W-WITF-JPN-14A-2017/100/tokyo $100k,Tokyo $100K,2556,2017
2017-1049/I/auckland,Auckland,2554,2017
2017-W-WITF-CZE-01A-2017/25/stare splavy $25k,Stare Splavy $25K,2554,2017
2017-W-WITF-FRA-15A-2017/25/perigueux $25k,Perigueux $25K,2553,2017
2017-W-WITF-FRA-05A-2017/60/andrezieux boutheon $60k,Andrezieux Boutheon $60K,2553,2017
2017-0586/C/lexington ch,Lexington CH,2549,2017
2017-0854/C/bergamo ch,Bergamo CH,2531,2017
2017-W-WITF-TUN-22A-2017/15/hammamet $15k,Hammamet $15K,2530,2017
2017-W-WITF-USA-37A-2017/25/florence sc $25k,Florence SC $25K,2524,2017
2017-7808/C/bangalore ch,Bangalore CH,2519,2017
2017-W-WITF-EGY-15A-2017/15/cairo $15k,Cairo $15K,2516,2017
2017-1077/I/nanchang,Nanchang,2511,2017
2017-1063/I/shenzhen,Shenzhen,2507,2017
2017-W-WITF-TUN-29A-2017/15/hammamet $15k,Hammamet $15K,2503,2017
2017-7339/C/fairfield ch,Fairfield CH,2502,2017
2017-W-WITF-USA-39A-2017/80/tyler tx $80k,Tyler TX $80K,2496,2017
2017-7351/C/monterrey ch,Monterrey CH,2494,2017
2017-W-WITF-FRA-04A-2017/25/grenoble $25k,Grenoble $25K,2483,2017
2017-W-WITF-HUN-05A-2017/100/budapest $100k,Budapest $100K,2483,2017
2017-W-WITF-BRA-09B-2017/15/catanduva $15k,Catanduva $15K,2482,2017
2017-W-WITF-ITA-28A-2017/25/santa margherita di pula $25k,Santa Margherita Di Pula $25K,2459,2017
2017-W-WITF-GER-14A-2017/25/braunschweig $25k,Braunschweig $25K,2446,2017
2017-W-WITF-TUR-22A-2017/60/izmir $60k,Izmir $60K,2444,2017
2017-W-WITF-TUN-20A-2017/15/hammamet $15k,Hammamet $15K,2443,2017
2017-7341/C/brest ch,Brest CH,2443,2017
2017-W-WITF-GER-09A-2017/25/darmstadt $25k,Darmstadt $25K,2442,2017
2017-W-WITF-CZE-06A-2017/15/prague $15k,Prague $15K,2439,2017
2017-W-WITF-GRE-10A-2017/15/heraklion $15k,Heraklion $15K,2437,2017
2017-7736/C/shymkent ch,Shymkent CH,2437,2017
2017-W-WITF-USA-18A-2017/25/sumter sc $25k,Sumter SC $25K,2435,2017
2017-0301/A/auckland,Auckland,2430,2017
2017-W-WITF-EGY-09A-2017/15/sharm el sheikh $15k,Sharm El Sheikh $15K,2424,2017
2017-7701/C/quanzhou ch,Quanzhou CH,2422,2017
2017-W-WITF-EGY-18A-2017/15/sharm el sheikh $15k,Sharm El Sheikh $15K,2421,2017
2017-W-WITF-GRE-01A-2017/15/heraklion $15k,Heraklion $15K,2419,2017
2017-1082/I/prague,Prague,2419,2017
2017-1086/P/st. petersburg,St. Petersburg,2393,2017
2017-W-WITF-MNE-01A-2017/25/podgorica $25k,Podgorica $25K,2388,2017
2017-W-WITF-JPN-02A-2017/25/kofu $25k,Kofu $25K,2387,2017
2017-W-WITF-AUS-05A-2017/25/mornington $25k,Mornington $25K,2379,2017
2017-7318/C/columbus ch,Columbus CH,2375,2017
2017-W-WITF-BLR-02A-2017/15/minsk $15k,Minsk $15K,2371,2017
2017-W-WITF-TUR-43A-2017/15/antalya $15k,Antalya $15K,2370,2017
2017-W-WITF-CHN-05A-2017/100/anning $100k,Anning $100K,2360,2017
2017-W-WITF-ROU-03A-2017/15/focsani $15k,Focsani $15K,2346,2017
2017-6787/C/portoroz ch,Portoroz CH,2343,2017
2017-W-WITF-TUR-44A-2017/15/antalya 15k,Antalya 15K,2343,2017
2017-W-WITF-FIN-02A-2017/15/savitaipale $15k,Savitaipale $15K,2338,2017
2017-7288/C/seoul ch,Seoul CH,2338,2017
2017-W-WITF-GER-05A-2017/25/stuttgart vaihingen $25k,Stuttgart Vaihingen $25K,2333,2017
2017-W-WITF-POR-04A-2017/15/santarem $15k,Santarem $15K,2332,2017
2017-W-WITF-KOR-06A-2017/15/gimcheon $15k,Gimcheon $15K,2328,2017
2017-1076/I/tianjin,Tianjin,2323,2017
2017-0533/A/sao paulo,Sao Paulo,2292,2017
2017-W-WITF-COL-01A-2017/15/pereira $15k,Pereira $15K,2287,2017
2017-W-WITF-CZE-03A-2017/80/olomouc $80k,Olomouc $80K,2272,2017
2017-7703/C/sophia antipolis ch,Sophia Antipolis CH,2252,2017
2017-W-WITF-TUR-14A-2017/60/istanbul $60k,Istanbul $60K,2248,2017
2017-W-WITF-GER-03A-2017/25/wiesbaden $25k,Wiesbaden $25K,2248,2017
2017-7648/A/budapest,Budapest,2238,2017
2017-W-WITF-FRA-20A-2017/15/les contamines montjoie $15k,Les Contamines Montjoie $15K,2237,2017
2017-1027/I/istanbul,Istanbul,2229,2017
2017-W-WITF-IND-05A-2017/25/pune 25k,Pune 25K,2228,2017
2017-W-WITF-TUR-01A-2017/15/antalya $15k,Antalya $15K,2221,2017
2017-W-WITF-UZB-02A-2017/25/andijan $25k,Andijan $25K,2206,2017
2017-W-WITF-TUR-34A-2017/15/antalya $15k,Antalya $15K,2202,2017
2017-W-WITF-TUR-41A-2017/15/antalya $15k,Antalya $15K,2201,2017
2017-W-WITF-NED-02A-2017/25/middelburg $25k,Middelburg $25K,2201,2017
2017-W-WITF-USA-17A-2017/25/bethany beach de $25k,Bethany Beach DE $25K,2190,2017
2017-W-WITF-TUN-02A-2017/15/hammamet $15k,Hammamet $15K,2183,2017
2017-W-WITF-USA-40A-2017/80/waco tx $80k,Waco TX $80K,2181,2017
2017-0337/A/vienna,Vienna,2178,2017
2017-0894/I/bogota,Bogota,2170,2017
2017-7776/C/quito ch,Quito CH,2154,2017
2017-W-WITF-ESP-17A-2017/15/teldelp de gran canaria $15k,TeldeLP De Gran Canaria $15K,2147,2017
2017-W-WITF-BLR-01A-2017/15/minsk $15k,Minsk $15K,2138,2017
2017-W-WITF-GRE-09A-2017/15/heraklion $15k,Heraklion $15K,2134,2017
2017-W-WITF-CZE-08A-2017/15/brno $15k,Brno $15K,2131,2017
2017-1763/C/genova ch,Genova CH,2121,2017
2017-W-WITF-UAE-01A-2017/100/dubai 100k,Dubai 100K,2094,2017
2017-W-WITF-TUR-10A-2017/15/antalya $15k,Antalya $15K,2090,2017
2017-W-WITF-ARG-01A-2017/15/benavides $15k,Benavides $15K,2057,2017
2017-1041/I/kuala lumpur,Kuala Lumpur,2046,2017
2017-3473/C/como ch,Como CH,2008,2017
2017-0783/C/segovia ch,Segovia CH,2004,2017
2017-W-WITF-FRA-02A-2017/15/petit bourg guadeloupe $15k,Petit Bourg Guadeloupe $15K,2002,2017
2017-W-WITF-AUS-07A-2017/60/canberra $60k,Canberra $60K,2000,2017
2017-W-WITF-THA-06A-2017/25/hua hin $25k,Hua Hin $25K,1965,2017
2017-7650/A/antalya,Antalya,1960,2017
2017-W-WITF-KAZ-05A-2017/100/astana $100k,Astana $100K,1936,2017
2017-W-WITF-CAN-06A-2017/60/granby $60k,Granby $60K,1909,2017
2017-0600/C/prague ch,Prague CH,1900,2017
2017-W-WITF-ITA-31A-2017/25/santa margherita di pula $25k,Santa Margherita Di Pula $25K,1891,2017
2017-W-WITF-TUR-03A-2017/15/antalya $15k,Antalya $15K,1851,2017
2017-W-WITF-CHN-06A-2017/25/nanning $25k,Nanning $25K,1837,2017
2017-W-WITF-TUN-01A-2017/15/hammamet $15k,Hammamet $15K,1803,2017
2017-W-WITF-GBR-11A-2017/100/southsea 16 main draw friday final no qualifying $10000k,Southsea 16 Main Draw Friday Final No Qualifying $10000K,1757,2017
2017-0447/C/samarkand ch,Samarkand CH,1754,2017
2017-7004/C/shenzhen ch,Shenzhen CH,1725,2017
2017-0602/P/new haven,New Haven,1718,2017
2017-W-WITF-GER-12A-2017/25/bad saulgau $25k,Bad Saulgau $25K,1709,2017
2017-W-WITF-FRA-17A-2017/80/biarritz $80k,Biarritz $80K,1706,2017
2017-W-WITF-EGY-23A-2017/15/sharm el sheikh $15k,Sharm El Sheikh $15K,1671,2017
2017-1768/C/tiburon ch,Tiburon CH,1667,2017
2017-W-WITF-SVK-01A-2017/15/trnava $15k,Trnava $15K,1662,2017
2017-5067/C/savannah ch,Savannah CH,1639,2017
2017-1081/F/zhuhai,Zhuhai,1608,2017
2017-0228/C/winnetka ch,Winnetka CH,1601,2017
2017-W-WITF-TUN-17A-2017/15/hammamet $15k,Hammamet $15K,1486,2017
2017-0808/F/singapore,Singapore,1063,2017
2017-0605/F/tour finals,Tour Finals,715,2017
2017-7496/C/zhuhai ch,Zhuhai CH,678,2017
2017-M-DC-2017-G1-AM-M-PER-ECU-01/D/davis cup g1 r1: per vs ecu,Davis Cup G1 R1: PER vs ECU,562,2017
2017-M-DC-2017-WG-PO-CZE-NED-01/D/davis cup wg po: cze vs ned,Davis Cup WG PO: CZE vs NED,559,2017
2017-M-DC-2017-G1-AO-M-TPE-CHN-01/D/davis cup g1 r1: tpe vs chn,Davis Cup G1 R1: TPE vs CHN,551,2017
2017-W-FC-2017-WG-M-USA-BLR-01/D/fed cup wg f: usa vs blr,Fed Cup WG F: USA vs BLR,541,2017
2017-M-DC-2017-G1-AM-M-DOM-CHI-01/D/davis cup g1 r1: dom vs chi,Davis Cup G1 R1: DOM vs CHI,538,2017
2017-M-DC-2017-G2-EPA-M-DEN-RSA-01/D/davis cup g2 r3: den vs rsa,Davis Cup G2 R3: DEN vs RSA,520,2017
2017-M-DC-2017-WG-PO-JPN-BRA-01/D/davis cup wg po: jpn vs bra,Davis Cup WG PO: JPN vs BRA,510,2017
2017-M-DC-2017-G1-EPA-M-NED-BIH-01/D/davis cup g1 r2: ned vs bih,Davis Cup G1 R2: NED vs BIH,504,2017
2017-M-DC-2017-WG-PO-CRO-COL-01/D/davis cup wg po: cro vs col,Davis Cup WG PO: CRO vs COL,501,2017
2017-M-DC-2017-G2-AO-M-PAK-IRI-01/D/davis cup g2 r1: pak vs iri,Davis Cup G2 R1: PAK vs IRI,497,2017
2017-M-DC-2017-G1-EPA-M-ROU-BLR-01/D/davis cup g1 r1: rou vs blr,Davis Cup G1 R1: ROU vs BLR,496,2017
2017-M-DC-2017-WG-M-ESP-CRO-01/D/davis cup wg r1: esp vs cro,Davis Cup WG R1: ESP vs CRO,493,2017
2017-M-DC-2017-G1-AO-M-KAZ-CHN-01/D/davis cup g1 r2: kaz vs chn,Davis Cup G1 R2: KAZ vs CHN,483,2017
2017-M-DC-2017-WG-M-ITA-BEL-01/D/davis cup wg qf: ita vs bel,Davis Cup WG QF: ITA vs BEL,483,2017
2017-M-DC-2017-G2-EPA-M-SWE-TUR-01/D/davis cup g2 r2: swe vs tur,Davis Cup G2 R2: SWE vs TUR,482,2017
2017-M-DC-2017-G1-AO-M-NZL-IND-01/D/davis cup g1 r1: nzl vs ind,Davis Cup G1 R1: NZL vs IND,466,2017
2017-M-DC-2017-G1-EPA-M-BLR-AUT-01/D/davis cup g1 r2: blr vs aut,Davis Cup G1 R2: BLR vs AUT,460,2017
2017-M-DC-2017-G2-AM-M-BOL-ESA-01/D/davis cup g2 r1: bol vs esa,Davis Cup G2 R1: BOL vs ESA,456,2017
2017-W-FC-2017-WG2-M-ROU-BEL-01/D/fed cup wg2 r1: rou vs bel,Fed Cup WG2 R1: ROU vs BEL,453,2017
2017-M-DC-2017-WG-PO-RUS-HUN-01/D/davis cup wg po: rus vs hun,Davis Cup WG PO: RUS vs HUN,451,2017
2017-M-DC-2017-WG-M-FRA-SRB-01/D/davis cup wg sf: fra vs srb,Davis Cup WG SF: FRA vs SRB,448,2017
2017-W-FC-2017-WG-PO-GER-UKR-01/D/fed cup wg r1: ger vs ukr,Fed Cup WG R1: GER vs UKR,447,2017
2017-M-DC-2017-G1-AM-M-CHI-COL-01/D/davis cup g1 r2: chi vs col,Davis Cup G1 R2: CHI vs COL,446,2017
2017-M-DC-2017-G2-AM-M-BAR-VEN-01/D/davis cup g2 r3: bar vs ven,Davis Cup G2 R3: BAR vs VEN,444,2017
2017-M-DC-2017-G1-AM-M-BRA-ECU-01/D/davis cup g1 r2: bra vs ecu,Davis Cup G1 R2: BRA vs ECU,443,2017
2017-M-DC-2017-G2-EPA-M-LTU-GEO/D/davis cup g2 r2: ltu vs geo,Davis Cup G2 R2: LTU vs GEO,440,2017
2017-M-DC-2017-G2-EPA-M-TUR-CYP-01/D/davis cup g2 r1: tur vs cyp,Davis Cup G2 R1: TUR vs CYP,439,2017
2017-M-DC-2017-G1-AO-M-UZB-IND-01/D/davis cup g1 r2: uzb vs ind,Davis Cup G1 R2: UZB vs IND,437,2017
2017-M-DC-2017-G2-AO-M-PAK-THA-01/D/davis cup g2 r3: pak vs tha,Davis Cup G2 R3: PAK vs THA,435,2017
2017-M-DC-2017-G2-AO-M-PHI-THA-01/D/davis cup g2 r2: phi vs tha,Davis Cup G2 R2: PHI vs THA,427,2017
2017-M-DC-2017-WG-M-AUS-USA-01/D/davis cup wg qf: aus vs usa,Davis Cup WG QF: AUS vs USA,422,2017
2017-W-FC-2017-WG2-PO-ROU-GBR-01/D/fed cup wg2 r1: rou vs gbr,Fed Cup WG2 R1: ROU vs GBR,421,2017
2017-M-DC-2017-WG-PO-ARG-KAZ-01/D/davis cup wg po: arg vs kaz,Davis Cup WG PO: ARG vs KAZ,419,2017
2017-M-DC-2017-G1-EPA-M-POR-UKR-01/D/davis cup g1 r2: por vs ukr,Davis Cup G1 R2: POR vs UKR,419,2017
2017-M-DC-2017-WG-M-CAN-GBR-01/D/davis cup wg r1: can vs gbr,Davis Cup WG R1: CAN vs GBR,417,2017
2017-M-DC-2017-WG-M-SRB-ESP-01/D/davis cup wg qf: srb vs esp,Davis Cup WG QF: SRB vs ESP,416,2017
2017-W-FC-2017-WG2-PO-ITA-TPE-01/D/fed cup wg2 r1: ita vs tpe,Fed Cup WG2 R1: ITA vs TPE,415,2017
2017-M-DC-2017-WG-M-BEL-FRA-01/D/davis cup wg f: bel vs fra,Davis Cup WG F: BEL vs FRA,410,2017
2017-M-DC-2017-WG-M-JPN-FRA-01/D/davis cup wg r1: jpn vs fra,Davis Cup WG R1: JPN vs FRA,410,2017
2017-W-FC-2017-WG-M-BLR-NED-01/D/fed cup wg r1: blr vs ned,Fed Cup WG R1: BLR vs NED,408,2017
2017-M-DC-2017-G2-AO-M-VIE-HKG-01/D/davis cup g2 r1: vie vs hkg,Davis Cup G2 R1: VIE vs HKG,407,2017
2017-M-DC-2017-WG-M-BEL-AUS-01/D/davis cup wg sf: bel vs aus,Davis Cup WG SF: BEL vs AUS,406,2017
2017-W-FC-2017-WG2-PO-AUS-SRB-01/D/fed cup wg2 r1: aus vs srb,Fed Cup WG2 R1: AUS vs SRB,406,2017
2017-M-DC-2017-WG-PO-SUI-BLR-01/D/davis cup wg po: sui vs blr,Davis Cup WG PO: SUI vs BLR,400,2017
2017-M-DC-2017-WG-M-RUS-SRB-01/D/davis cup wg r1: rus vs srb,Davis Cup WG R1: RUS vs SRB,398,2017
2017-M-DC-2017-G2-EPA-M-MAR-DEN-01/D/davis cup g2 r1: mar vs den,Davis Cup G2 R1: MAR vs DEN,395,2017
2017-M-DC-2017-G1-EPA-M-ISR-POR-01/D/davis cup g1 r1: isr vs por,Davis Cup G1 R1: ISR vs POR,394,2017
2017-M-DC-2017-G1-EPA-M-SVK-HUN-01/D/davis cup g1 r2: svk vs hun,Davis Cup G1 R2: SVK vs HUN,393,2017
2017-M-DC-2017-G2-EPA-M-EST-RSA-01/D/davis cup g2 r1: est vs rsa,Davis Cup G2 R1: EST vs RSA,393,2017
2017-W-FC-2017-WG-PO-NED-SVK-01/D/fed cup wg r1: ned vs svk,Fed Cup WG R1: NED vs SVK,388,2017
2017-M-DC-2017-G2-AM-M-ESA-VEN-01/D/davis cup g2 r2: esa vs ven,Davis Cup G2 R2: ESA vs VEN,383,2017
2017-M-DC-2017-G2-AM-M-BAH-VEN-01/D/davis cup g2 r1: bah vs ven,Davis Cup G2 R1: BAH vs VEN,380,2017
2017-M-DC-2017-G2-EPA-M-SWE-TUN-01/D/davis cup g2 r1: swe vs tun,Davis Cup G2 R1: SWE vs TUN,378,2017
2017-W-FC-2017-WG2-M-UKR-AUS-01/D/fed cup wg2 r1: ukr vs aus,Fed Cup WG2 R1: UKR vs AUS,374,2017
2017-M-DC-2017-G2-EPA-M-SWE-LTU-01/D/davis cup g2 r3: swe vs ltu,Davis Cup G2 R3: SWE vs LTU,372,2017
2017-M-DC-2017-WG-M-ARG-ITA-01/D/davis cup wg r1: arg vs ita,Davis Cup WG R1: ARG vs ITA,370,2017
2017-M-DC-2017-WG-PO-GER-POR-01/D/davis cup wg po: ger vs por,Davis Cup WG PO: GER vs POR,369,2017
2017-M-DC-2017-G2-AM-M-BAR-GUA-01/D/davis cup g2 r2: bar vs gua,Davis Cup G2 R2: BAR vs GUA,367,2017
